Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
28-12-2023,Artisan_Oven_Downtown,SKU0008,Pastries & Croissants,Central,292,73,80,62.19,3.77,0,Sunny,0,4.0,Winter
08-04-2023,Corner_Bakeshop,SKU0001,Pastries & Croissants,North,228,46,46,39.73,4.77,0,Sunny,0,4.99,Autumn
26-08-2023,Corner_Bakeshop,SKU0013,Cakes & Desserts,North,54,7,8,6.68,36.84,5,Cloudy,0,39.78,Winter
01-08-2023,Morning_Crust_Uptown,SKU0018,Savoury Pies & Quiches,West,80,65,56,73.97,10.03,0,Snowy,0,9.61,Autumn
26-09-2023,Sweet_Slice_Mall,SKU0018,Savoury Pies & Quiches,East,168,82,104,71.92,10.03,0,Rainy,0,10.68,Autumn
30-04-2023,Corner_Bakeshop,SKU0009,Savoury Pies & Quiches,East,57,49,55,50.38,7.26,15,Rainy,1,7.7,Summer
23-06-2023,Cafe_Branch_West,SKU0009,Savoury Pies & Quiches,East,136,89,106,83.04,7.26,5,Snowy,1,7.24,Winter
10-07-2023,Artisan_Oven_Downtown,SKU0010,Pastries & Croissants,East,58,78,100,66.69,4.4,0,Sunny,0,4.6,Winter
26-08-2023,Corner_Bakeshop,SKU0011,Pastries & Croissants,West,154,174,224,161.66,6.5,0,Rainy,0,6.89,Autumn
22-03-2023,Cafe_Branch_West,SKU0009,Savoury Pies & Quiches,South,146,105,101,93.93,7.26,0,Rainy,0,6.89,Winter
19-08-2023,Sweet_Slice_Mall,SKU0005,Hot & Cold Beverages,Central,354,254,222,271.36,2.16,25,Snowy,0,2.21,Summer
13-12-2023,Sweet_Slice_Mall,SKU0017,Cakes & Desserts,West,35,10,8,11.14,53.93,0,Rainy,0,51.16,Summer
13-09-2023,Corner_Bakeshop,SKU0001,Pastries & Croissants,South,216,236,198,257.96,4.77,0,Cloudy,0,4.54,Autumn
12-12-2023,Cafe_Branch_West,SKU0010,Pastries & Croissants,West,280,68,68,68.16,4.4,0,Snowy,0,4.75,Summer
21-09-2023,Morning_Crust_Uptown,SKU0006,Pastries & Croissants,East,102,122,137,134.96,3.86,0,Sunny,0,3.97,Spring
11-10-2023,Cafe_Branch_West,SKU0008,Pastries & Croissants,North,355,188,208,159.93,3.77,0,Snowy,0,4.02,Autumn
11-08-2023,Cafe_Branch_West,SKU0008,Pastries & Croissants,Central,341,205,249,192.03,3.77,25,Snowy,1,4.04,Spring
31-01-2023,Artisan_Oven_Downtown,SKU0005,Hot & Cold Beverages,East,169,189,167,214.77,2.16,0,Snowy,0,2.3,Summer
11-08-2023,Sweet_Slice_Mall,SKU0017,Cakes & Desserts,South,35,33,36,29.97,53.93,10,Sunny,0,53.72,Winter
11-05-2023,Artisan_Oven_Downtown,SKU0015,Artisan Breads,East,293,37,31,41.19,6.66,0,Cloudy,0,6.86,Summer
21-09-2023,Sweet_Slice_Mall,SKU0001,Pastries & Croissants,South,354,186,190,181.22,4.77,20,Snowy,0,4.61,Summer
12-08-2023,Corner_Bakeshop,SKU0013,Cakes & Desserts,West,13,33,37,34.84,36.84,10,Cloudy,1,34.17,Winter
30-12-2023,Cafe_Branch_West,SKU0013,Cakes & Desserts,East,46,15,17,14.5,36.84,0,Sunny,0,34.89,Winter
12-07-2023,Morning_Crust_Uptown,SKU0018,Savoury Pies & Quiches,Central,143,95,110,98.8,10.03,0,Snowy,0,9.59,Summer
07-06-2023,Corner_Bakeshop,SKU0017,Cakes & Desserts,Central,56,5,4,4.74,53.93,0,Snowy,0,52.95,Summer
17-01-2023,Corner_Bakeshop,SKU0008,Pastries & Croissants,South,223,129,128,147.36,3.77,15,Cloudy,0,3.72,Summer
21-03-2023,Artisan_Oven_Downtown,SKU0016,Artisan Breads,Central,284,41,48,42.39,3.04,0,Rainy,0,3.07,Autumn
31-10-2023,Sweet_Slice_Mall,SKU0002,Cakes & Desserts,South,16,30,37,25.51,64.5,25,Cloudy,0,59.9,Winter
07-03-2023,Cafe_Branch_West,SKU0002,Cakes & Desserts,East,29,24,27,22.32,64.5,20,Rainy,0,60.78,Summer
23-08-2023,Artisan_Oven_Downtown,SKU0006,Pastries & Croissants,West,94,114,131,114.79,3.86,0,Sunny,0,4.11,Autumn
07-10-2023,Corner_Bakeshop,SKU0003,Savoury Pies & Quiches,South,48,68,68,75.44,4.63,0,Cloudy,0,4.3,Summer
15-07-2023,Cafe_Branch_West,SKU0013,Cakes & Desserts,West,11,16,16,14.92,36.84,0,Sunny,0,34.91,Summer
06-08-2023,Artisan_Oven_Downtown,SKU0006,Pastries & Croissants,East,345,110,102,109.18,3.86,0,Cloudy,0,4.02,Spring
21-11-2023,Morning_Crust_Uptown,SKU0012,Artisan Breads,South,156,97,96,90.14,5.39,0,Rainy,0,5.26,Winter
18-10-2023,Morning_Crust_Uptown,SKU0003,Savoury Pies & Quiches,West,38,58,62,54.44,4.63,0,Snowy,0,4.55,Summer
15-10-2023,Cafe_Branch_West,SKU0015,Artisan Breads,North,95,115,124,111.3,6.66,0,Sunny,0,6.63,Winter
26-07-2023,Sweet_Slice_Mall,SKU0012,Artisan Breads,North,161,103,132,92.95,5.39,0,Cloudy,0,5.78,Summer
18-12-2023,Cafe_Branch_West,SKU0004,Cakes & Desserts,South,27,21,20,22.11,34.45,0,Cloudy,0,36.74,Spring
23-10-2023,Sweet_Slice_Mall,SKU0007,Pastries & Croissants,East,171,98,81,100.76,2.36,0,Sunny,0,2.23,Winter
19-05-2023,Corner_Bakeshop,SKU0016,Artisan Breads,South,260,185,159,160.81,3.04,0,Snowy,0,2.89,Winter
27-02-2023,Corner_Bakeshop,SKU0016,Artisan Breads,Central,253,78,94,81.64,3.04,0,Cloudy,0,3.17,Spring
09-03-2023,Sweet_Slice_Mall,SKU0005,Hot & Cold Beverages,North,119,121,106,102.86,2.16,0,Snowy,0,2.29,Spring
28-04-2023,Cafe_Branch_West,SKU0008,Pastries & Croissants,East,219,239,239,274.45,3.77,0,Rainy,0,3.79,Summer
26-01-2023,Corner_Bakeshop,SKU0004,Cakes & Desserts,South,42,9,8,9.26,34.45,0,Snowy,0,36.49,Spring
11-03-2023,Corner_Bakeshop,SKU0016,Artisan Breads,East,297,213,192,213.7,3.04,0,Sunny,0,3.19,Autumn
19-09-2023,Artisan_Oven_Downtown,SKU0014,Cakes & Desserts,South,22,8,10,6.92,52.53,0,Sunny,0,52.14,Spring
25-06-2023,Sweet_Slice_Mall,SKU0016,Artisan Breads,Central,160,96,102,94.65,3.04,0,Sunny,0,2.98,Autumn
17-02-2023,Artisan_Oven_Downtown,SKU0002,Cakes & Desserts,West,41,24,31,21.36,64.5,0,Cloudy,0,61.03,Winter
24-06-2023,Sweet_Slice_Mall,SKU0011,Pastries & Croissants,West,191,105,86,118.32,6.5,10,Snowy,0,6.83,Winter
03-04-2023,Sweet_Slice_Mall,SKU0004,Cakes & Desserts,Central,29,13,14,13.96,34.45,15,Sunny,0,34.97,Summer
18-01-2023,Morning_Crust_Uptown,SKU0013,Cakes & Desserts,North,40,6,6,5.89,36.84,25,Cloudy,0,39.78,Summer
15-02-2023,Corner_Bakeshop,SKU0001,Pastries & Croissants,East,136,45,43,44.32,4.77,0,Snowy,0,4.88,Winter
05-03-2023,Corner_Bakeshop,SKU0018,Savoury Pies & Quiches,West,81,24,28,22.12,10.03,25,Cloudy,0,9.48,Winter
20-01-2023,Morning_Crust_Uptown,SKU0007,Pastries & Croissants,South,237,99,79,84.71,2.36,0,Cloudy,0,2.52,Winter
18-04-2023,Morning_Crust_Uptown,SKU0011,Pastries & Croissants,South,73,93,100,97.07,6.5,15,Cloudy,0,6.99,Winter
09-04-2023,Corner_Bakeshop,SKU0002,Cakes & Desserts,North,23,34,39,32.42,64.5,0,Sunny,0,60.6,Winter
25-10-2023,Cafe_Branch_West,SKU0002,Cakes & Desserts,South,24,28,34,31.39,64.5,20,Snowy,0,65.34,Summer
26-05-2023,Sweet_Slice_Mall,SKU0005,Hot & Cold Beverages,Central,496,82,104,69.7,2.16,0,Snowy,0,2.05,Spring
16-06-2023,Artisan_Oven_Downtown,SKU0018,Savoury Pies & Quiches,North,94,114,114,116.55,10.03,5,Snowy,1,10.18,Spring
16-11-2023,Sweet_Slice_Mall,SKU0018,Savoury Pies & Quiches,East,141,52,58,46.96,10.03,0,Snowy,0,9.56,Autumn
05-09-2023,Cafe_Branch_West,SKU0016,Artisan Breads,North,265,143,130,155.72,3.04,0,Sunny,0,2.83,Summer
20-09-2023,Morning_Crust_Uptown,SKU0006,Pastries & Croissants,Central,310,98,104,100.19,3.86,0,Rainy,0,4.11,Winter
30-10-2023,Sweet_Slice_Mall,SKU0003,Savoury Pies & Quiches,East,103,79,85,83.1,4.63,0,Snowy,0,4.52,Spring
03-06-2023,Sweet_Slice_Mall,SKU0018,Savoury Pies & Quiches,East,77,53,48,57.61,10.03,0,Sunny,0,9.4,Summer
03-02-2023,Sweet_Slice_Mall,SKU0016,Artisan Breads,East,204,90,97,98.06,3.04,5,Sunny,1,3.18,Autumn
23-06-2023,Artisan_Oven_Downtown,SKU0007,Pastries & Croissants,South,261,210,227,206.97,2.36,0,Snowy,0,2.42,Autumn
05-11-2023,Sweet_Slice_Mall,SKU0004,Cakes & Desserts,West,14,28,34,25.99,34.45,0,Cloudy,0,35.61,Winter
21-03-2023,Corner_Bakeshop,SKU0003,Savoury Pies & Quiches,North,87,45,53,50.84,4.63,0,Sunny,0,4.91,Summer
16-07-2023,Cafe_Branch_West,SKU0013,Cakes & Desserts,North,45,35,28,35.67,36.84,0,Sunny,0,35.86,Summer
29-12-2023,Artisan_Oven_Downtown,SKU0003,Savoury Pies & Quiches,East,154,68,82,65.35,4.63,0,Sunny,0,4.98,Winter
28-03-2023,Sweet_Slice_Mall,SKU0013,Cakes & Desserts,North,47,29,33,28.75,36.84,0,Rainy,0,36.06,Spring
13-11-2023,Corner_Bakeshop,SKU0001,Pastries & Croissants,South,168,103,111,90.89,4.77,5,Cloudy,0,4.83,Autumn
07-08-2023,Corner_Bakeshop,SKU0017,Cakes & Desserts,Central,39,30,31,27.63,53.93,0,Snowy,0,58.14,Summer
06-01-2023,Cafe_Branch_West,SKU0015,Artisan Breads,North,51,71,66,77.98,6.66,0,Sunny,0,7.11,Autumn
04-07-2023,Morning_Crust_Uptown,SKU0005,Hot & Cold Beverages,South,425,316,343,273.29,2.16,0,Cloudy,0,2.32,Winter
31-05-2023,Cafe_Branch_West,SKU0012,Artisan Breads,East,236,211,214,202.33,5.39,0,Cloudy,0,5.61,Winter
14-06-2023,Sweet_Slice_Mall,SKU0005,Hot & Cold Beverages,West,359,379,335,352.02,2.16,0,Cloudy,1,2.33,Spring
12-02-2023,Cafe_Branch_West,SKU0006,Pastries & Croissants,North,56,76,71,79.95,3.86,0,Cloudy,0,3.58,Summer
03-10-2023,Sweet_Slice_Mall,SKU0016,Artisan Breads,North,198,215,174,236.08,3.04,0,Sunny,0,3.03,Autumn
19-09-2023,Corner_Bakeshop,SKU0016,Artisan Breads,South,42,62,66,70.62,3.04,25,Cloudy,1,3.15,Autumn
03-02-2023,Morning_Crust_Uptown,SKU0005,Hot & Cold Beverages,West,562,555,620,538.05,2.16,10,Rainy,1,2.13,Spring
27-05-2023,Morning_Crust_Uptown,SKU0003,Savoury Pies & Quiches,East,82,102,97,108.52,4.63,0,Sunny,0,4.53,Spring
16-06-2023,Cafe_Branch_West,SKU0013,Cakes & Desserts,South,17,26,24,27.5,36.84,5,Rainy,0,38.62,Winter
19-06-2023,Cafe_Branch_West,SKU0006,Pastries & Croissants,West,163,183,220,174.11,3.86,0,Snowy,0,4.0,Spring
09-03-2023,Corner_Bakeshop,SKU0008,Pastries & Croissants,Central,226,125,118,127.72,3.77,0,Snowy,0,3.63,Autumn
06-10-2023,Corner_Bakeshop,SKU0012,Artisan Breads,Central,43,63,77,56.64,5.39,0,Cloudy,1,5.23,Winter
18-08-2023,Corner_Bakeshop,SKU0008,Pastries & Croissants,Central,147,167,214,155.14,3.77,0,Sunny,0,3.96,Autumn
16-05-2023,Morning_Crust_Uptown,SKU0006,Pastries & Croissants,South,186,206,186,175.46,3.86,0,Rainy,1,4.06,Winter
24-03-2023,Cafe_Branch_West,SKU0010,Pastries & Croissants,West,116,94,94,89.43,4.4,0,Rainy,0,4.28,Winter
04-03-2023,Artisan_Oven_Downtown,SKU0003,Savoury Pies & Quiches,East,123,53,60,53.26,4.63,0,Cloudy,0,4.48,Summer
16-02-2023,Corner_Bakeshop,SKU0003,Savoury Pies & Quiches,South,101,44,43,46.05,4.63,0,Snowy,0,4.62,Autumn
20-11-2023,Sweet_Slice_Mall,SKU0017,Cakes & Desserts,West,40,34,30,33.51,53.93,0,Sunny,0,51.65,Autumn
02-11-2023,Sweet_Slice_Mall,SKU0001,Pastries & Croissants,West,111,131,110,144.34,4.77,0,Rainy,0,4.92,Spring
26-02-2023,Sweet_Slice_Mall,SKU0009,Savoury Pies & Quiches,Central,87,100,124,108.66,7.26,0,Cloudy,0,7.29,Spring
14-09-2023,Artisan_Oven_Downtown,SKU0013,Cakes & Desserts,South,29,12,10,12.88,36.84,5,Sunny,0,34.69,Winter
01-03-2023,Morning_Crust_Uptown,SKU0007,Pastries & Croissants,East,291,156,165,155.88,2.36,20,Cloudy,1,2.27,Summer
16-10-2023,Sweet_Slice_Mall,SKU0017,Cakes & Desserts,North,20,10,9,8.72,53.93,0,Cloudy,0,52.0,Winter
31-01-2023,Artisan_Oven_Downtown,SKU0006,Pastries & Croissants,Central,113,129,161,129.94,3.86,0,Sunny,0,3.94,Winter
05-02-2023,Corner_Bakeshop,SKU0011,Pastries & Croissants,South,163,183,192,170.17,6.5,0,Sunny,0,6.45,Spring
04-11-2023,Artisan_Oven_Downtown,SKU0015,Artisan Breads,East,88,108,115,115.05,6.66,0,Cloudy,0,6.46,Summer
30-11-2023,Morning_Crust_Uptown,SKU0013,Cakes & Desserts,South,42,8,6,6.97,36.84,0,Sunny,0,37.76,Spring
07-12-2023,Morning_Crust_Uptown,SKU0012,Artisan Breads,North,152,96,103,101.61,5.39,0,Rainy,0,5.12,Winter
24-05-2023,Sweet_Slice_Mall,SKU0013,Cakes & Desserts,South,22,26,28,28.25,36.84,0,Rainy,0,37.96,Summer
26-02-2023,Sweet_Slice_Mall,SKU0015,Artisan Breads,North,114,134,126,153.9,6.66,0,Snowy,0,7.15,Summer
03-07-2023,Morning_Crust_Uptown,SKU0009,Savoury Pies & Quiches,East,173,74,70,67.28,7.26,0,Sunny,0,7.3,Summer
06-02-2023,Cafe_Branch_West,SKU0006,Pastries & Croissants,East,254,177,145,199.08,3.86,0,Snowy,0,4.07,Spring
08-06-2023,Sweet_Slice_Mall,SKU0006,Pastries & Croissants,West,201,57,52,48.73,3.86,15,Sunny,0,3.76,Winter
04-07-2023,Sweet_Slice_Mall,SKU0004,Cakes & Desserts,East,27,27,24,23.73,34.45,10,Sunny,1,32.61,Autumn
19-04-2023,Corner_Bakeshop,SKU0017,Cakes & Desserts,North,31,27,22,30.07,53.93,5,Cloudy,1,56.67,Autumn
19-12-2023,Cafe_Branch_West,SKU0016,Artisan Breads,South,261,170,160,176.62,3.04,20,Rainy,0,3.26,Winter
30-03-2023,Artisan_Oven_Downtown,SKU0013,Cakes & Desserts,South,25,29,36,32.22,36.84,10,Cloudy,1,34.03,Winter
17-03-2023,Morning_Crust_Uptown,SKU0008,Pastries & Croissants,South,195,37,45,36.96,3.77,0,Sunny,0,3.9,Summer
24-07-2023,Morning_Crust_Uptown,SKU0004,Cakes & Desserts,North,42,12,13,12.48,34.45,0,Rainy,0,36.0,Spring
29-12-2023,Corner_Bakeshop,SKU0002,Cakes & Desserts,West,25,15,18,14.74,64.5,0,Sunny,0,68.7,Autumn
15-04-2023,Cafe_Branch_West,SKU0012,Artisan Breads,East,184,203,188,181.8,5.39,0,Sunny,0,4.98,Spring
04-10-2023,Morning_Crust_Uptown,SKU0018,Savoury Pies & Quiches,South,195,86,109,97.78,10.03,0,Rainy,0,10.38,Autumn
10-10-2023,Artisan_Oven_Downtown,SKU0002,Cakes & Desserts,North,36,16,19,14.67,64.5,0,Snowy,0,62.41,Summer
21-09-2023,Cafe_Branch_West,SKU0018,Savoury Pies & Quiches,West,141,134,159,124.33,10.03,0,Cloudy,0,9.99,Spring
24-05-2023,Morning_Crust_Uptown,SKU0004,Cakes & Desserts,West,29,24,25,21.48,34.45,0,Snowy,0,31.94,Spring
30-08-2023,Sweet_Slice_Mall,SKU0014,Cakes & Desserts,North,26,43,50,41.14,52.53,20,Snowy,1,50.44,Winter
14-05-2023,Sweet_Slice_Mall,SKU0011,Pastries & Croissants,North,294,114,117,128.51,6.5,0,Rainy,0,6.41,Autumn
05-06-2023,Cafe_Branch_West,SKU0007,Pastries & Croissants,East,371,73,76,79.3,2.36,0,Cloudy,0,2.38,Summer
07-02-2023,Artisan_Oven_Downtown,SKU0002,Cakes & Desserts,North,51,10,11,9.57,64.5,10,Sunny,0,63.8,Spring
13-01-2023,Corner_Bakeshop,SKU0011,Pastries & Croissants,West,129,149,167,155.5,6.5,0,Cloudy,0,6.03,Winter
09-03-2023,Corner_Bakeshop,SKU0001,Pastries & Croissants,North,380,218,278,221.66,4.77,0,Snowy,0,4.7,Autumn
13-07-2023,Artisan_Oven_Downtown,SKU0013,Cakes & Desserts,North,34,7,6,6.74,36.84,10,Snowy,0,33.9,Summer
01-02-2023,Sweet_Slice_Mall,SKU0015,Artisan Breads,North,263,161,178,177.79,6.66,0,Rainy,0,6.91,Spring
08-12-2023,Sweet_Slice_Mall,SKU0016,Artisan Breads,West,53,73,80,79.71,3.04,0,Snowy,0,3.2,Autumn
19-06-2023,Sweet_Slice_Mall,SKU0018,Savoury Pies & Quiches,Central,181,34,34,34.16,10.03,0,Snowy,0,10.41,Autumn
07-01-2023,Morning_Crust_Uptown,SKU0016,Artisan Breads,West,289,198,161,191.76,3.04,0,Snowy,0,3.11,Winter
15-07-2023,Cafe_Branch_West,SKU0011,Pastries & Croissants,East,349,96,119,103.66,6.5,0,Rainy,0,6.77,Winter
29-06-2023,Corner_Bakeshop,SKU0006,Pastries & Croissants,Central,122,142,178,157.76,3.86,10,Rainy,0,4.01,Autumn
21-06-2023,Sweet_Slice_Mall,SKU0007,Pastries & Croissants,Central,292,173,156,182.95,2.36,0,Snowy,0,2.27,Winter
13-10-2023,Morning_Crust_Uptown,SKU0017,Cakes & Desserts,East,50,14,13,14.68,53.93,0,Snowy,0,56.26,Summer
15-04-2023,Cafe_Branch_West,SKU0002,Cakes & Desserts,North,54,9,10,7.9,64.5,0,Rainy,0,68.69,Spring
12-03-2023,Cafe_Branch_West,SKU0004,Cakes & Desserts,East,38,43,55,45.12,34.45,0,Snowy,1,33.03,Autumn
11-02-2023,Morning_Crust_Uptown,SKU0004,Cakes & Desserts,East,48,24,31,21.03,34.45,5,Cloudy,1,32.79,Autumn
03-02-2023,Cafe_Branch_West,SKU0006,Pastries & Croissants,West,198,195,231,219.11,3.86,0,Snowy,0,3.78,Autumn
14-01-2023,Sweet_Slice_Mall,SKU0011,Pastries & Croissants,East,233,51,59,58.49,6.5,0,Rainy,0,7.02,Spring
03-11-2023,Morning_Crust_Uptown,SKU0010,Pastries & Croissants,South,244,140,124,125.14,4.4,15,Rainy,1,4.25,Summer
24-08-2023,Sweet_Slice_Mall,SKU0003,Savoury Pies & Quiches,South,187,130,112,126.88,4.63,25,Snowy,0,4.89,Autumn
09-05-2023,Morning_Crust_Uptown,SKU0005,Hot & Cold Beverages,North,209,229,279,218.88,2.16,0,Cloudy,0,2.16,Winter
05-08-2023,Sweet_Slice_Mall,SKU0017,Cakes & Desserts,South,31,5,4,4.4,53.93,0,Cloudy,0,50.16,Summer
02-06-2023,Morning_Crust_Uptown,SKU0011,Pastries & Croissants,East,333,62,80,60.65,6.5,0,Rainy,0,6.57,Winter
13-07-2023,Corner_Bakeshop,SKU0016,Artisan Breads,West,98,118,97,127.33,3.04,0,Snowy,0,2.84,Spring
22-04-2023,Corner_Bakeshop,SKU0011,Pastries & Croissants,Central,162,167,144,154.63,6.5,0,Sunny,0,6.66,Spring
04-02-2023,Sweet_Slice_Mall,SKU0008,Pastries & Croissants,North,326,149,150,160.38,3.77,20,Rainy,0,3.64,Winter
24-05-2023,Artisan_Oven_Downtown,SKU0009,Savoury Pies & Quiches,South,151,35,42,31.27,7.26,25,Cloudy,0,7.07,Winter
25-11-2023,Artisan_Oven_Downtown,SKU0010,Pastries & Croissants,Central,144,164,156,144.69,4.4,0,Snowy,0,4.48,Summer
24-07-2023,Cafe_Branch_West,SKU0010,Pastries & Croissants,Central,141,161,194,167.47,4.4,0,Cloudy,0,4.6,Winter
06-06-2023,Cafe_Branch_West,SKU0005,Hot & Cold Beverages,South,121,141,150,121.41,2.16,10,Rainy,0,1.99,Spring
14-03-2023,Cafe_Branch_West,SKU0002,Cakes & Desserts,East,16,11,9,11.33,64.5,0,Snowy,0,67.14,Summer
24-03-2023,Sweet_Slice_Mall,SKU0012,Artisan Breads,North,167,140,114,148.44,5.39,0,Cloudy,0,5.18,Spring
23-04-2023,Sweet_Slice_Mall,SKU0007,Pastries & Croissants,Central,309,66,67,71.54,2.36,0,Rainy,0,2.18,Autumn
18-09-2023,Cafe_Branch_West,SKU0010,Pastries & Croissants,Central,164,55,67,48.63,4.4,5,Snowy,0,4.13,Summer
27-03-2023,Morning_Crust_Uptown,SKU0004,Cakes & Desserts,North,47,31,34,29.41,34.45,0,Rainy,0,32.93,Winter
03-10-2023,Morning_Crust_Uptown,SKU0006,Pastries & Croissants,East,242,71,69,65.53,3.86,0,Cloudy,0,4.04,Winter
29-08-2023,Artisan_Oven_Downtown,SKU0017,Cakes & Desserts,East,30,26,22,23.13,53.93,0,Cloudy,0,55.39,Autumn
31-05-2023,Corner_Bakeshop,SKU0012,Artisan Breads,South,125,69,58,78.15,5.39,0,Snowy,0,5.31,Autumn
19-08-2023,Cafe_Branch_West,SKU0013,Cakes & Desserts,North,53,33,39,35.13,36.84,0,Rainy,0,35.2,Summer
11-03-2023,Corner_Bakeshop,SKU0004,Cakes & Desserts,South,30,28,34,27.8,34.45,0,Snowy,0,35.51,Winter
17-09-2023,Sweet_Slice_Mall,SKU0003,Savoury Pies & Quiches,Central,137,47,58,51.78,4.63,0,Sunny,0,4.7,Spring
10-02-2023,Artisan_Oven_Downtown,SKU0014,Cakes & Desserts,North,60,41,36,44.89,52.53,20,Sunny,1,51.02,Winter
14-11-2023,Morning_Crust_Uptown,SKU0002,Cakes & Desserts,South,52,24,22,24.74,64.5,10,Cloudy,0,65.99,Autumn
26-11-2023,Cafe_Branch_West,SKU0010,Pastries & Croissants,East,376,152,186,141.52,4.4,0,Snowy,0,4.58,Summer
10-11-2023,Artisan_Oven_Downtown,SKU0003,Savoury Pies & Quiches,North,36,56,51,59.55,4.63,15,Rainy,0,4.97,Autumn
23-03-2023,Sweet_Slice_Mall,SKU0016,Artisan Breads,North,113,104,99,106.93,3.04,15,Snowy,0,3.18,Winter
27-10-2023,Sweet_Slice_Mall,SKU0008,Pastries & Croissants,North,90,58,70,51.14,3.77,25,Snowy,1,3.84,Winter
30-04-2023,Sweet_Slice_Mall,SKU0010,Pastries & Croissants,North,183,203,260,225.13,4.4,0,Snowy,0,4.25,Winter
17-09-2023,Sweet_Slice_Mall,SKU0010,Pastries & Croissants,Central,304,170,138,194.67,4.4,0,Sunny,0,4.08,Winter
19-07-2023,Cafe_Branch_West,SKU0010,Pastries & Croissants,West,270,260,251,233.42,4.4,0,Snowy,0,4.39,Winter
01-01-2023,Corner_Bakeshop,SKU0011,Pastries & Croissants,South,65,76,82,72.58,6.5,25,Sunny,0,6.94,Summer
06-03-2023,Corner_Bakeshop,SKU0015,Artisan Breads,West,153,76,92,79.39,6.66,0,Cloudy,0,6.88,Spring
25-02-2023,Sweet_Slice_Mall,SKU0004,Cakes & Desserts,West,55,9,10,10.05,34.45,0,Rainy,0,34.31,Winter
23-05-2023,Corner_Bakeshop,SKU0016,Artisan Breads,Central,43,63,70,65.63,3.04,20,Cloudy,0,2.84,Spring
13-05-2023,Cafe_Branch_West,SKU0004,Cakes & Desserts,North,17,27,24,27.37,34.45,0,Snowy,0,37.15,Spring
19-10-2023,Morning_Crust_Uptown,SKU0015,Artisan Breads,North,60,71,87,68.47,6.66,0,Snowy,0,6.16,Summer
13-08-2023,Corner_Bakeshop,SKU0017,Cakes & Desserts,South,30,9,8,8.62,53.93,10,Snowy,1,56.82,Winter
03-10-2023,Morning_Crust_Uptown,SKU0013,Cakes & Desserts,South,45,30,38,31.13,36.84,0,Snowy,0,38.78,Autumn
25-05-2023,Morning_Crust_Uptown,SKU0006,Pastries & Croissants,North,54,65,67,69.39,3.86,0,Sunny,0,3.75,Winter
14-12-2023,Corner_Bakeshop,SKU0018,Savoury Pies & Quiches,North,70,74,63,66.01,10.03,0,Sunny,0,10.38,Spring
18-02-2023,Cafe_Branch_West,SKU0015,Artisan Breads,East,113,109,89,121.04,6.66,5,Rainy,0,6.44,Winter
22-04-2023,Cafe_Branch_West,SKU0017,Cakes & Desserts,South,44,32,37,36.7,53.93,25,Cloudy,1,55.14,Summer
22-05-2023,Corner_Bakeshop,SKU0015,Artisan Breads,Central,168,181,190,202.78,6.66,0,Rainy,0,6.55,Summer
26-05-2023,Morning_Crust_Uptown,SKU0016,Artisan Breads,West,256,60,57,55.78,3.04,0,Sunny,1,3.07,Autumn
15-12-2023,Cafe_Branch_West,SKU0001,Pastries & Croissants,South,147,91,111,103.84,4.77,15,Cloudy,0,4.88,Winter
25-09-2023,Sweet_Slice_Mall,SKU0007,Pastries & Croissants,North,52,72,86,66.62,2.36,5,Sunny,0,2.36,Spring
25-06-2023,Artisan_Oven_Downtown,SKU0003,Savoury Pies & Quiches,East,89,37,47,32.09,4.63,25,Cloudy,0,4.78,Autumn
04-07-2023,Morning_Crust_Uptown,SKU0005,Hot & Cold Beverages,North,91,111,106,122.51,2.16,0,Sunny,0,2.26,Winter
28-12-2023,Morning_Crust_Uptown,SKU0012,Artisan Breads,East,205,105,130,95.31,5.39,0,Sunny,0,5.16,Autumn
02-02-2023,Artisan_Oven_Downtown,SKU0015,Artisan Breads,East,195,159,182,150.05,6.66,0,Rainy,0,6.44,Summer
03-05-2023,Artisan_Oven_Downtown,SKU0009,Savoury Pies & Quiches,South,80,87,110,93.68,7.26,0,Sunny,0,7.2,Autumn
06-01-2023,Cafe_Branch_West,SKU0011,Pastries & Croissants,West,363,90,101,99.29,6.5,0,Cloudy,0,6.97,Summer
09-03-2023,Artisan_Oven_Downtown,SKU0014,Cakes & Desserts,East,13,26,28,25.47,52.53,0,Cloudy,0,56.21,Autumn
24-05-2023,Artisan_Oven_Downtown,SKU0001,Pastries & Croissants,East,256,127,158,134.39,4.77,0,Cloudy,0,5.01,Spring
10-06-2023,Sweet_Slice_Mall,SKU0006,Pastries & Croissants,Central,245,240,279,236.25,3.86,0,Rainy,0,3.99,Spring
08-11-2023,Morning_Crust_Uptown,SKU0009,Savoury Pies & Quiches,South,164,95,116,103.07,7.26,0,Rainy,0,7.22,Autumn
19-05-2023,Morning_Crust_Uptown,SKU0007,Pastries & Croissants,West,364,178,183,196.02,2.36,0,Snowy,0,2.25,Autumn
06-04-2023,Morning_Crust_Uptown,SKU0005,Hot & Cold Beverages,South,204,224,185,198.17,2.16,0,Snowy,0,2.12,Summer
30-07-2023,Morning_Crust_Uptown,SKU0017,Cakes & Desserts,Central,24,22,21,19.41,53.93,0,Cloudy,0,56.73,Summer
05-12-2023,Morning_Crust_Uptown,SKU0016,Artisan Breads,West,272,89,82,87.24,3.04,0,Snowy,0,3.17,Spring
